provider,provider_id,provider_slug,plan_title,capacity,period,price,price_usd_promo,price_usd_base,promo_zero_any,base_zero_any,coverage_count,scope_pref,plan_id
Firsty,66719ce7b8d1560ec8b11691,firsty,Firsty Comfort+ (France) - 18 Days,1500 MB/day,18 Days,21.106566,,21.106566,False,False,0,0,68b1d4fb2f01bb37575e645f
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global E 3GB/Daily 3Day,3000 MB/day,3 Days,21.17,,21.17,False,False,1,2,68c891f7fd7fabd3fefa8788
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 2GB/Daily 20Day,2000 MB/day,20 Days,21.17,,21.17,False,False,1,1,68c89201fd7fabd3fefb6358
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H Unlimited 10Day,0 MB,10 Days,21.17,,21.17,False,False,1,1,68c89201fd7fabd3fefb64c0
eSIM.sm,65aa0df15b71971c8cb28801,esimsm,20GB 30 days - France,20000 MB,30 Days,21.2,,21.2,False,False,0,0,68aecf355494f01dbc9895ae
Always Mobile,665ed6fa8fd63873885d7aeb,always-mobile,Europe(30+ areas) 20GB 30Days,20000 MB,30 Days,21.25,,21.25,False,False,0,1,68c89358fd7fabd3fefd1850
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (41 Countries) - 10 Days/Daily 3GB,3000 MB/day,10 Days,21.2507938751441,,21.2507938751441,False,False,1,1,68bfdb508525b2c8ebf56509
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,France 5G 15 Days / Daily 2GB,2000 MB/day,15 Days,20.3,20.3,21.3,False,False,1,0,68c72567418c34d5c8a9eb5d
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,Unlimited Plus eSIM Data For  5 Days in  France,2000 MB/day,5 Days,19.26,19.26,21.4,False,False,0,0,68c27de8d67509eadbfdc13d
TravelGator eSIM,66f0e534caf2be119de832f9,travelgatorsim,France eSIM Roaming Data,10000 MB,5 Days,21.40670578912168,,21.40670578912168,False,False,0,0,68b3190e3b8ae318f60058c8
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-Unlimited-Data-7 Days-Daily,500000 MB,7 Days,21.5,,21.5,False,False,0,0,68baada798ac519469ac4bdc
Always Mobile,665ed6fa8fd63873885d7aeb,always-mobile,France 50GB 30Days,50000 MB,30 Days,21.5,,21.5,False,False,0,0,68c89359fd7fabd3fefd2217
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Global eSIM (77 countries),5000 MB,5 Days,20.43,20.43,21.5,False,False,0,2,68c797c930b8084fddce4cbb
ETravelSim,640e71222097580dd4a88d0b,etravelsim,Europe eSIM Unlimited - 5 Days / 100 Mins Local Calls,4000 MB/day,5 Days,21.5,,21.5,False,False,1,1,68c806e8a052e0b19f9297ef
ETravelSim,640e71222097580dd4a88d0b,etravelsim,Europe eSIM Unlimited - 7 Days / Data Only,4000 MB/day,7 Days,21.5,,21.5,False,False,1,1,68c806e8a052e0b19f929839
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Global eSIM (77 countries),500 MB/day,10 Days,20.43,20.43,21.5,False,False,0,2,68c797c930b8084fddce473f
TraveleSIM.CH,66744f19437944d4aa0af252,travelesim-ch,Europe (42 areas) - 10GB - 30 Days,10000 MB,30 Days,21.51,,21.51,False,False,0,1,68c869401c43a850e7c7be5d
TraveleSIM.CH,66744f19437944d4aa0af252,travelesim-ch,Sim Card for Global139 - 3GB - 30 Days,3000 MB,30 Days,21.51,,21.51,False,False,0,2,68c869411c43a850e7c7cd02
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 2GB/Day,2000 MB/day,10 Days,21.6,,21.6,False,False,0,0,68a8a359bb78507dd908751e
TravelGator eSIM,66f0e534caf2be119de832f9,travelgatorsim,France eSIM Roaming Data,10000 MB,7 Days,21.64836925578693,,21.64836925578693,False,False,0,0,68b3190e3b8ae318f60058ca
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Europe eSIM [41 countries] 30 Days 20GB,20000 MB,30 Days,19.49,19.49,21.66,False,False,1,1,68c867751c43a850e7c35178
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global D 10GB 10Day,10000 MB,10 Days,21.67,,21.67,False,False,1,2,68c891f6fd7fabd3fefa37b8
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global F 3GB 10Day,3000 MB,10 Days,21.67,,21.67,False,False,1,2,68c891f7fd7fabd3fefa9a1a
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 3GB/Daily 15Day,3000 MB/day,15 Days,21.67,,21.67,False,False,1,1,68c89201fd7fabd3fefb6442
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global F 500MB/Daily 7Day,500 MB/day,7 Days,21.67,,21.67,False,False,1,2,68c891f8fd7fabd3fefab860
eSIM Cards,66d971ff6734f85a87610d92,esim-cards,Europe Premium 12GB for 30 Days,12000 MB,30 Days,21.684481835970683,,21.684481835970683,False,False,0,1,68c815ed69982fcf6c773614
Monty eSIM,648ad56367000ad251f95680,monty-esim,France,1000 MB/day,15 Days,21.7,,21.7,False,False,0,0,68c892a0fd7fabd3fefbdece
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe &amp; Asia &amp; US (41 Countries) - 7 Days/Total 20GB,20000 MB,7 Days,21.710734021377963,,21.710734021377963,False,False,1,1,68bfdb568525b2c8ebf5afed
TravelGator eSIM,66f0e534caf2be119de832f9,travelgatorsim,France eSIM Roaming Data,10000 MB,10 Days,21.773098786968994,,21.773098786968994,False,False,0,0,68b3190e3b8ae318f60058cc
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 5 Days / Total 30GB,30000 MB,5 Days,20.78,20.78,21.78,False,False,3,1,68c72572418c34d5c8aa8d0d
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,France - 15 Days/Daily 2GB,2000 MB/day,15 Days,21.858850339656662,,21.858850339656662,False,False,1,0,68bfdb578525b2c8ebf5d40e
airdatalink,669ecc2324128bc08c341abe,airdatalink,Europe 49 eSIM,20000 MB,30 Days,20.78472242108794,20.78472242108794,21.87865518009257,False,False,1,1,68c3966a6f9d23f90b81f92b
eSIMo,667183eb07b54f361a880c5a,esimo,France 20GB,20000 MB,30 Days,18.61,18.61,21.9,False,False,0,0,68c49f1ce9a69e4fc3373de8
ByteSIM,67da4da6ff6041b77e7c4db1,bytesim,France 20GB for 7 days,20000 MB,7 Days,21.9,,21.9,False,False,0,0,68c77b162468ddd077932dd6
LinkeSIM,6760c58e8c8ea74873b8bca7,linkesim,Europe 40 Countries 20 GB for 30 days,20000 MB,30 Days,21.9,,21.9,False,False,0,1,68c893dffd7fabd3fefdcd9f
ChillaxSIM,682d271c08820152a644c1ce,chillaxsim,Orange  Europe(51 countries) Total,12000 MB,30 Days,18.9,18.9,21.9,False,False,0,1,68c68105e01d377b0ee09d9a
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Europe eSIM 33 Countries - Data+Calls,12000 MB,30 Days,20.81,20.81,21.9,False,False,0,1,68c797c830b8084fddce2b1b
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,France eSIM,12000 MB,30 Days,20.81,20.81,21.9,False,False,0,0,68c797c930b8084fddce3735
SimOptions,621474082e011dca5e3ebd1f,simoptions,Go Card eSIM 10GB,10000 MB,30 Days,19.71,19.71,21.9,False,False,0,0,68c7bf85fc430c8498619b1f
eSIMania,67fcf6bbbbc312c4799a2e78,esimania,Europe 3.07GB for 15 days,3000 MB,15 Days,20.81,20.81,21.9,False,False,0,1,68c00328a242d9b3034b0d22
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global E 5GB 15Day,5000 MB,15 Days,21.92,,21.92,False,False,1,2,68c891f6fd7fabd3fefa6568
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe C 3GB/Daily 7Day,3000 MB/day,7 Days,21.92,,21.92,False,False,1,1,68c891f9fd7fabd3fefaeb78
TravelGator eSIM,66f0e534caf2be119de832f9,travelgatorsim,France eSIM Roaming Data,10000 MB,15 Days,21.983579870838724,,21.983579870838724,False,False,0,0,68b3190e3b8ae318f60058ce
Giga.Tel,67d42f6255619141b6762338,gigatel,Europe (34 countries) 50GB/15 days,50000 MB,15 Days,17.59,17.59,21.99,False,False,0,1,68c88702d6f1c413da461318
eSIM Fox,65426f4c477e1c0a0cff1078,esim-fox,eSIM France - 20GB 30 Days,20000 MB,30 Days,21.99,,21.99,False,False,1,0,68a8a064bb78507dd9fd0537
TooSim,6729dd5072d09200e91cc8bd,toosim,"France 20GB, 30 days",20000 MB,30 Days,21.99,,21.99,False,False,0,0,68a8a27dbb78507dd90575ed
MobiMatter,6386134ed12efb94fc05f1fb,mobimatter,Europe 20 GB,20000 MB,30 Days,21.99,,21.99,False,False,1,1,68c868451c43a850e7c61701
Giga.Tel,67d42f6255619141b6762338,gigatel,"Europe 35 countries, 20GB",20000 MB,5 Days,17.59,17.59,21.99,False,False,0,1,68c88701d6f1c413da460001
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Europe+ 20GB - 30 Days,20000 MB,30 Days,19.79,19.79,21.99,False,False,0,1,68c891c9fd7fabd3fef978d7
Kolet,6627986cc0a5b22838c8b741,kolet,,10000 MB,30 Days,17.59,17.59,21.99,False,False,0,0,68be7719a893dc4c87555493
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Europe 10GB - 180 Days,10000 MB,180 Days,19.79,19.79,21.99,False,False,0,1,68c891c9fd7fabd3fef9737f
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Global 5GB - 30 Days,5000 MB,30 Days,19.79,19.79,21.99,False,False,0,2,68c891cbfd7fabd3fef98fba
Esimatic,6579951a2ab42e58d53befcd,esimatic,France,2000 MB/day,5 Days,19.79,19.79,21.99,False,False,0,0,68c1c66b053739364a561649
GLOBAL YO,63c52208de7c07fba95ec104,yoverse,Day Plan - Global Explorer (Stand w'Ukraine) - 1GB/Day - 3 Day,1000 MB/day,3 Days,17.49,17.49,21.99,False,False,0,2,68c84cc79bf54bb050616516
BNESIM,6284ecd32e3b6ce037733d6e,bnesim,Surf 1GB in Global,1000 MB,,18.698072302,18.698072302,21.997732120000002,False,False,0,2,68c5a8495fee308d1b933198
esimzon,675932492a67cac0f31af1af,esimzon,France 40GB Data with Calls 30Days,40000 MB,30 Days,21.34,21.34,22.0,False,False,0,0,68c6a7e889404b8cb60a164c
Ubigi,5c6df152447a286186dea121,ubigi,,25000 MB,7 Days,19.8,19.8,22.0,False,False,0,0,68c17b14cd5c66d77c1bd377
Nesa,6792061a96f9d33acf3046d4,nesa,Europe (34) 20GB 30Days,20000 MB,30 Days,19.8,19.8,22.0,False,False,1,1,68be5c4aa65e2c6a86dad11f
eSIMatrix,66e7e0c07bf608c0e0e49f45,esimatrix,Europe 20 GB - 10 Days,20000 MB,10 Days,22.0,,22.0,False,False,0,1,68c2d2a431cabce80fa12b56
Keep On Roaming,66d97b236734f85a8761a32d,keep-on-roaming,KOR-Europe-20000MB-30D,20000 MB,30 Days,22.0,,22.0,False,False,0,1,68c4be728775cc02b83e283d
Nomad,602194fd4b7cb92caf6ffad3,nomad,Regional Europe - 30 Days - 20 GB,20000 MB,30 Days,19.0,19.0,22.0,False,False,0,1,68c7e8bf909a700334532044
Roamify,663a1a4b5fddf2d5b402906b,roamify,Europe eSIM 20 GB - 30 Days,20000 MB,30 Days,20.9,20.9,22.0,False,False,1,1,68c8930efd7fabd3fefc252f
Roamify,663a1a4b5fddf2d5b402906b,roamify,Europe &amp; United States eSIM 20 GB - 30 Days,20000 MB,30 Days,20.9,20.9,22.0,False,False,1,1,68c8930ffd7fabd3fefc3eb2
Always Mobile,665ed6fa8fd63873885d7aeb,always-mobile,Europe(30+ areas) 20GB 90Days,20000 MB,90 Days,22.0,,22.0,False,False,0,1,68c89358fd7fabd3fefd18cc
iRoamly,66ac21966d047ed956f30520,iroamly,Europe - 39 Countries-10GB-30 Days-Total,10000 MB,30 Days,22.0,,22.0,False,False,0,1,68baada698ac519469ac3969
Nomad,602194fd4b7cb92caf6ffad3,nomad,Regional Europe - 30 Days - 10 GB,10000 MB,30 Days,19.0,19.0,22.0,False,False,0,1,68c7e8bf909a700334531efb
KnowRoaming,5d26d237082986423eab74a0,knowroaming,Global 5 GB 15 Days,5000 MB,15 Days,19.8,19.8,22.0,False,False,0,2,68a89ed2bb78507dd9f6e9db
Ubigi,5c6df152447a286186dea121,ubigi,,5000 MB,365 Days,19.8,19.8,22.0,False,False,0,0,68c17b15cd5c66d77c1befea
Voye Global,66769b11aae616d28af63a88,voye-global,Global - 30 Days - 5GB,5000 MB,30 Days,18.7,18.7,22.0,False,False,0,2,68c420658fb08f814c3ea66b
Roamify,663a1a4b5fddf2d5b402906b,roamify,Global eSIM 5 GB - 30 Days,5000 MB,30 Days,20.9,20.9,22.0,False,False,1,2,68c89310fd7fabd3fefc53ce
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Europe eSIM 33 Countries - Data+Calls,3000 MB/day,5 Days,20.9,20.9,22.0,False,False,0,1,68c797c730b8084fddce2477
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,France eSIM,3000 MB/day,5 Days,20.9,20.9,22.0,False,False,0,0,68c797c930b8084fddce36d1
Keep On Roaming,66d97b236734f85a8761a32d,keep-on-roaming,KOR-Global-2000MB-15D,2000 MB,15 Days,22.0,,22.0,False,False,0,2,68c4be738775cc02b83e342f
iRoamly,66ac21966d047ed956f30520,iroamly,Europe - 39 Countries-1GB-15 Days-Daily,1000 MB/day,15 Days,22.0,,22.0,False,False,0,1,68baada698ac519469ac2a89
alodata,67f7ef2af6193863e84220a1,alodata,eSIM Unlimited for 10 Days in France,1000 MB/day,10 Days,17.6,17.6,22.0,False,False,0,0,68c1fd939c3a9b004e8c9f65
Gaza Online,67e16466ddb1a2946defdd74,gazaonline,"eSIM, Unlimited, 7 Days, Europe",1000 MB/day,7 Days,22.0,,22.0,False,False,0,1,68c75e7eb9cb75f905873741
iRoamly,66ac21966d047ed956f30520,iroamly,Europe - 39 Countries-500MB-20 Days-Daily,500 MB/day,20 Days,22.0,,22.0,False,False,0,1,68baada698ac519469ac2390
Roamless,66e18e73597f9c6d753b7571,roamless,France - No Expiration,9000 MB,,17.64,17.64,22.05,False,False,2,0,68c00fa8a25ba7dd4357ae21
Roamless,66e18e73597f9c6d753b7571,roamless,Europe - No Expiration,9000 MB,,17.64,17.64,22.05,False,False,2,1,68c00faba25ba7dd4357dc20
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 15 Days / Daily 2GB,2000 MB/day,15 Days,21.13,21.13,22.13,False,False,3,1,68c72575418c34d5c8ab0350
BNESIM,6284ecd32e3b6ce037733d6e,bnesim,Surf 10GB in Europe,10000 MB,,18.837610155,18.837610155,22.1618943,False,False,0,1,68c5a8495fee308d1b933718
Firsty,66719ce7b8d1560ec8b11691,firsty,Firsty First Class (France) - 9 Days,5000 MB/day,9 Days,22.1618943,,22.1618943,False,False,0,0,68b1d5022f01bb37575e8d33
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe B 2GB/Daily 10Day,2000 MB/day,10 Days,22.17,,22.17,False,False,1,1,68c891f5fd7fabd3fefa2018
Supera link,66fb8684e6cdd578fe555fdc,superalink,Global 109 Countries - 3GB/day,3000 MB/day,4 Days,18.9,18.9,22.23,False,False,1,2,68c893aafd7fabd3fefd5ef7
thirr.com,681599ea889235669e89497a,thirr,EU PLUS 12GB 30D,12000 MB,30 Days,22.267427129999998,,22.267427129999998,False,False,0,0,68c467be1ef7fc4ab16becb0
Firsty,66719ce7b8d1560ec8b11691,firsty,Firsty Comfort+ (France) - 19 Days,1500 MB/day,19 Days,22.279153,,22.279153,False,False,0,0,68b1d4fb2f01bb37575e6461
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (49 Destinations) - 20 Days/Daily 1GB,1000 MB/day,20 Days,22.279812507396127,,22.279812507396127,False,False,1,1,68bfdb508525b2c8ebf54c17
nextSIM,67f0abeb2a0a3aefec7a4e0f,nextsim,eSIM EUROPE 20GB 30Days Economy,20000 MB,30 Days,21.622152503900004,21.622152503900004,22.290878870000004,False,False,0,1,68bff4d7a924d9c70e0dee9c
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 41 Countries 5G 20 Days / Daily 1GB,1000 MB/day,20 Days,21.34,21.34,22.34,False,False,1,1,68c72572418c34d5c8aaacb2
nextSIM,67f0abeb2a0a3aefec7a4e0f,nextsim,eSIM Unlimited Plus 5 Days Europe+,2000 MB/day,5 Days,21.7017711612,21.7017711612,22.37295996,False,False,0,1,68bff4d3a924d9c70e0dd024
mobineX,663a2caf5fddf2d5b402fd46,mobinex,30 GB - 30 days,30000 MB,30 Days,20.16,20.16,22.4,False,False,0,0,68c77a132468ddd07791c8a1
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe B 20GB 3Day,20000 MB,3 Days,22.42,,22.42,False,False,1,1,68c891f5fd7fabd3fefa1178
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global F 3GB 15Day,3000 MB,15 Days,22.42,,22.42,False,False,1,2,68c891f7fd7fabd3fefa9b50
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe G Unlimited 7Day,0 MB,7 Days,22.42,,22.42,False,False,1,1,68c89200fd7fabd3fefb4e4f
Giga.Tel,67d42f6255619141b6762338,gigatel,"Global 61 countries, 2GB /day",2000 MB/day,10 Days,17.99,17.99,22.49,False,False,0,2,68c88701d6f1c413da45fdbf
Giga.Tel,67d42f6255619141b6762338,gigatel,"Global 72 countries, 1GB /day",1000 MB/day,10 Days,17.99,17.99,22.49,False,False,0,2,68c88701d6f1c413da45e070
Nesa,6792061a96f9d33acf3046d4,nesa,France 50GB 30Days,50000 MB,30 Days,20.25,20.25,22.5,False,False,1,0,68be5c4ca65e2c6a86daefd5
Nesa,6792061a96f9d33acf3046d4,nesa,Europe (34) 20GB 90Days,20000 MB,90 Days,20.25,20.25,22.5,False,False,1,1,68be5c4aa65e2c6a86dad19e
Gaza Online,67e16466ddb1a2946defdd74,gazaonline,"eSIM, 10GB, 30 Days, Europe",10000 MB,30 Days,22.5,,22.5,False,False,0,1,68c75e7eb9cb75f905873c74
mobineX,663a2caf5fddf2d5b402fd46,mobinex,10 GB - 30 days,10000 MB,30 Days,20.25,20.25,22.5,False,False,0,0,68c77a122468ddd077918efd
mobineX,663a2caf5fddf2d5b402fd46,mobinex,5 GB - 7 days,5000 MB,7 Days,20.25,20.25,22.5,False,False,0,0,68c77a122468ddd077918ced
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Global eSIM (77 countries),5000 MB,7 Days,21.38,21.38,22.5,False,False,0,2,68c797c930b8084fddce47db
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Europe eSIM 33 Countries - Data+Calls,2000 MB/day,7 Days,21.38,21.38,22.5,False,False,0,1,68c797c730b8084fddce2565
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,France eSIM,2000 MB/day,7 Days,21.38,21.38,22.5,False,False,0,0,68c797c930b8084fddce36df
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Global eSIM (77 countries),1000 MB/day,7 Days,21.38,21.38,22.5,False,False,0,2,68c797c930b8084fddce4433
Breeze,6645ebd70ee8bdf7b1b24ed2,breeze,Europe+,1000 MB/day,10 Days,20.25,20.25,22.5,False,False,0,1,68c89330fd7fabd3fefd01c2
Breeze,6645ebd70ee8bdf7b1b24ed2,breeze,France,1000 MB/day,10 Days,20.25,20.25,22.5,False,False,0,0,68c89330fd7fabd3fefd072e
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (41 Countries) - 15 Days/Daily 2GB,2000 MB/day,15 Days,22.505884782663617,,22.505884782663617,False,False,1,1,68bfdb508525b2c8ebf56c5a
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe &amp; Asia &amp; US 41 Countries 20 Days / Daily 1GB,1000 MB/day,20 Days,21.59,21.59,22.59,False,False,1,1,68c72574418c34d5c8aaf07f
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 7 Days / Total 30GB,30000 MB,7 Days,21.64,21.64,22.64,False,False,3,1,68c72572418c34d5c8aa87e5
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 1GB/Daily 30Day,1000 MB/day,30 Days,22.67,,22.67,False,False,1,1,68c891fffd7fabd3fefb11c7
ESIMFUN,66e7e84524aea80bf91cdd01,esimfun,Subscription - 5GB every 30 days,5000 MB,3650 Days,22.70634354680839,,22.70634354680839,False,False,0,0,68a8a23ebb78507dd9048d1e
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,60Day 20GB Data For  France in  Unthrottled,21475 MB,60 Days,20.45,20.45,22.72,False,False,0,0,68c27de8d67509eadbfdc289
EZsim,6569737630f6dcfb30352bf3,ezsim,France - 20GB/30Days,20000 MB,30 Days,20.45,20.45,22.72,False,False,0,0,68a8a084bb78507dd9fd5647
Always Mobile,665ed6fa8fd63873885d7aeb,always-mobile,Global (120+ areas) 5GB 30Days,5000 MB,30 Days,22.75,,22.75,False,False,0,2,68c89358fd7fabd3fefd0fac
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe &amp; Asia &amp; US (41 Countries) - 7 Days/Unlimited,0 MB,7 Days,22.770935036425502,,22.770935036425502,False,False,1,1,68bfdb568525b2c8ebf5bc19
eSIMplus,60acd76e464f901c1fcceb7c,esimplus,Global 108 Regions | eSIM QR Code | 30 / 5GB,5000 MB,30 Days,22.235782042860137,22.235782042860137,22.878434703058407,False,False,0,2,68bc0b356c6083629e1f8253
Esimatic,6579951a2ab42e58d53befcd,esimatic,France,1000 MB/day,10 Days,20.6,20.6,22.89,False,False,0,0,68c1c66c053739364a562a36
ByteSIM,67da4da6ff6041b77e7c4db1,bytesim,France 20GB for 10 days,20000 MB,10 Days,22.9,,22.9,False,False,0,0,68c77b162468ddd077932dd8
ChillaxSIM,682d271c08820152a644c1ce,chillaxsim,France  3GB/day for 10 days,3000 MB/day,10 Days,19.9,19.9,22.9,False,False,0,0,68c68100e01d377b0ee07672
ChillaxSIM,682d271c08820152a644c1ce,chillaxsim,France  2GB/day for 15 days,2000 MB/day,15 Days,19.9,19.9,22.9,False,False,0,0,68c68100e01d377b0ee07660
ChillaxSIM,682d271c08820152a644c1ce,chillaxsim,France  unlimited data for 7 days,1000 MB/day,7 Days,19.9,19.9,22.9,False,False,0,0,68c68100e01d377b0ee0769f
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global D 10GB 15Day,10000 MB,15 Days,22.91,,22.91,False,False,1,2,68c891f6fd7fabd3fefa3872
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global E 5GB 30Day,5000 MB,30 Days,22.91,,22.91,False,False,1,2,68c891f6fd7fabd3fefa6648
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global D 3GB/Daily 5Day,3000 MB/day,5 Days,22.91,,22.91,False,False,1,2,68c891f6fd7fabd3fefa5126
eSIMania,67fcf6bbbbc312c4799a2e78,esimania,FR 20.48GB for 30 days,20000 MB,30 Days,21.8,21.8,22.95,False,False,0,0,68c00327a242d9b3034b02e6
Roamless,66e18e73597f9c6d753b7571,roamless,France - 30 Days,20000 MB,30 Days,18.36,18.36,22.95,False,False,2,0,68c00fa8a25ba7dd4357aeb1
BambooSIM,6893406fad0c5ce27be2e9bd,bamboosim,France eSIM,15000 MB,3 Days,20.66,20.66,22.95,False,False,0,0,68c00494a242d9b3034b731d
Blazing eSIM,6790b6f261dfb25e215bd37c,blazingesim,eSIM France 20GB &amp; 7 Days,20000 MB,7 Days,22.98,,22.98,False,False,0,0,68a8a2dabb78507dd9067cbd
Giga.Tel,67d42f6255619141b6762338,gigatel,Europe (34 countries) 50GB/30 days,50000 MB,30 Days,18.39,18.39,22.99,False,False,0,1,68c88701d6f1c413da45ef5d
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Europe eSIM [33 Countries] 30 Days 30GB,30000 MB,30 Days,20.69,20.69,22.99,False,False,1,1,68c867691c43a850e7c240e0
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,France 20GB - 60 Days,20000 MB,60 Days,20.69,20.69,22.99,False,False,0,0,68c891cafd7fabd3fef97c30
easySim,65bef1401c656f6234208976,easysim,Europe 10GB 30day bundle with roaming,10000 MB,30 Days,22.99,,22.99,False,False,0,1,68b0d7793df378710c92c354
GigSky,5c89d6b91144d06205595375,gigsky,France,5000 MB/day,5 Days,18.39,18.39,22.99,False,False,2,0,68c0a94c505eafa5d7f29262
Simfinity,6703d78781b690b781d3bac0,simfinity,Global eSIM,3000 MB,,20.69,20.69,22.99,False,False,0,2,68c8162a69982fcf6c77c3db
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Global 3GB - 180 Days,3000 MB,180 Days,20.69,20.69,22.99,False,False,0,2,68c891cbfd7fabd3fef98b8b
Esimatic,6579951a2ab42e58d53befcd,esimatic,Europe,1000 MB/day,7 Days,20.69,20.69,22.99,False,False,0,1,68c1c670053739364a565790
GLOBAL YO,63c52208de7c07fba95ec104,yoverse,Day Plan - Global Explorer - 2GB/Day - 3 Day,1000 MB/day,3 Days,18.49,18.49,22.99,False,False,0,2,68c84cc89bf54bb050616cd0
KnowRoaming,5d26d237082986423eab74a0,knowroaming,France 20 GB 30 Days,20000 MB,30 Days,20.7,20.7,23.0,False,False,0,0,68a89ed2bb78507dd9f6f41b
Jett-On,684e1eabd07ed58cc6292ed4,jett-on,FRANCE 20GB 20 DAYS,20000 MB,20 Days,20.7,20.7,23.0,False,False,0,0,68a8a461bb78507dd90a35bf
alodata,67f7ef2af6193863e84220a1,alodata,eSIM 20GB for 30 Days in Europe Lite,20000 MB,30 Days,18.4,18.4,23.0,False,False,0,1,68c1fd969c3a9b004e8ccbfe
eSIMatrix,66e7e0c07bf608c0e0e49f45,esimatrix,Europe 20 GB - 15 Days,20000 MB,15 Days,23.0,,23.0,False,False,0,1,68c2d2a431cabce80fa12b7a
ConnectedYou,6809c2333db6ecdf6272bc41,connectedyou,Europe 10GB 30 Days,10000 MB,30 Days,18.4,18.4,23.0,False,False,0,1,68ab5a4dfd42c1142eb5cb81
ZenSim,67f5bc61d3538b2c85713271,zensim,Europe+ 10GB - 30 Days,10000 MB,30 Days,23.0,,23.0,False,False,0,1,68c2a6696b8120b6c0253705
mobineX,663a2caf5fddf2d5b402fd46,mobinex,10 GB - 14 days,10000 MB,14 Days,20.7,20.7,23.0,False,False,0,0,68c77a132468ddd07791c6ab
Voye Global,66769b11aae616d28af63a88,voye-global,Voz Global 7 Días 3GB,3000 MB,7 Days,19.55,19.55,23.0,False,False,0,2,68c420658fb08f814c3eace3
Voye Global,66769b11aae616d28af63a88,voye-global,France 15 Days Unlimited Data,2000 MB/day,15 Days,19.55,19.55,23.0,False,False,1,0,68c420658fb08f814c3eb1a3
Nomad,602194fd4b7cb92caf6ffad3,nomad,Local France - 7 Days - unlimited,2000 MB/day,7 Days,20.0,20.0,23.0,False,False,0,0,68c7e8bd909a70033452fe23
Driffle eSIM,66c47261d104e43232185ad1,driffle,France Unlimited for 15 Days,1000 MB/day,15 Days,23.0,,23.0,False,False,0,0,68a8a204bb78507dd903b09d
alodata,67f7ef2af6193863e84220a1,alodata,eSIM Unlimited for 10 Days in Europe Lite,1000 MB/day,10 Days,18.4,18.4,23.0,False,False,0,1,68c1fd969c3a9b004e8cc940
